,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
4735,1410817,5511,SERVOTECH-BE,SERVOTECH POWER SYS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
4736,784897,3066,SESHAPAPER,SESHASAYEE PAPER & BOARDS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4737,4483585,17514,SETCO,SETCO AUTOMOTIVE,0.0,,0.0,0.05,1,EQ,NSE,NSE
4738,4453121,17395,SETF10GILT,SBIAMC - SETF10GILT,0.0,,0.0,0.01,1,EQ,NSE,NSE
4739,2599681,10155,SETF10INAV,SETF10GILT INAV,0.0,,0.0,0.01,1,EQ,NSE,NSE
4740,2601217,10161,SETF50INAV,SETFNIF50 INAV,0.0,,0.0,0.01,1,EQ,NSE,NSE
4741,2114049,8258,SETFGOINAV,SETFGOLD NAV,0.0,,0.0,0.01,1,EQ,NSE,NSE
4742,4421633,17272,SETFGOLD,SBI-ETF GOLD,0.0,,0.0,0.01,1,EQ,NSE,NSE
4743,2605057,10176,SETFNIF50,SBI-ETF NIFTY 50,0.0,,0.0,0.01,1,EQ,NSE,NSE
4744,1884417,7361,SETFNIFBK,SBI-ETF NIFTY BANK,0.0,,0.0,0.01,1,EQ,NSE,NSE
4745,2602497,10166,SETFNIINAV,SETFNIFBK INAV,0.0,,0.0,0.01,1,EQ,NSE,NSE
4746,1882369,7353,SETFNN50,SBI-ETF NIFTY NEXT 50,0.0,,0.0,0.01,1,EQ,NSE,NSE
4747,2602753,10167,SETFNNINAV,SETFNN50 INAV,0.0,,0.0,0.01,1,EQ,NSE,NSE
4748,6507009,25418,SETUINFRA-BE,SETUBANDHAN INFRA,0.0,,0.0,0.05,1,EQ,NSE,NSE
4749,2774017,10836,SEYAIND-BE,SEYA INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
4750,4911105,19184,SFL,SHEELA FOAM,0.0,,0.0,0.05,1,EQ,NSE,NSE
4751,4828673,18862,SGBAPR28I-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4752,4717825,18429,SGBAUG24-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4753,3303425,12904,SGBAUG27-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4754,5730561,22385,SGBAUG28V-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4755,1396481,5455,SGBAUG29V-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4756,2865153,11192,SGBAUG30-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4757,1817089,7098,SGBD29VIII-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4758,3950593,15432,SGBDC27VII-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4759,3492353,13642,SGBDE30III-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4760,159489,623,SGBDEC25-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4761,203521,795,SGBDEC2512-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4762,220673,862,SGBDEC2513-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4763,186625,729,SGBDEC25XI-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4764,1959425,7654,SGBDEC26-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4765,4706561,18385,SGBFEB24-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4766,2244097,8766,SGBFEB27-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4767,4521985,17664,SGBFEB28IX-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4768,563201,2200,SGBFEB29XI-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4769,4380161,17110,SGBJ28VIII-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4770,241921,945,SGBJAN26-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4771,2126849,8308,SGBJAN27-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4772,491521,1920,SGBJAN29IX-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4773,512769,2003,SGBJAN29X-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4774,2017025,7879,SGBJAN30IX-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4775,972801,3800,SGBJU29III-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4776,5498113,21477,SGBJUL25-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4777,2855425,11154,SGBJUL27-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4778,5693953,22242,SGBJUL28IV-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4779,1308929,5113,SGBJUL29IV-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4780,2626817,10261,SGBJUN27-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4781,4883969,19078,SGBJUN28-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4782,958209,3743,SGBJUN29II-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4783,2619393,10232,SGBJUN30-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4784,4706817,18386,SGBMAR24-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4785,5239553,20467,SGBMAR25-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4786,4723457,18451,SGBMAR28X-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4787,2150657,8401,SGBMAR30X-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4788,3737089,14598,SGBMAR31IV-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4789,5370881,20980,SGBMAY25-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4790,740097,2891,SGBMAY26-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4791,4856833,18972,SGBMAY28-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4792,957953,3742,SGBMAY29I-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4793,719361,2810,SGBMR29XII-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4794,343553,1342,SGBN28VIII-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4795,4415489,17248,SGBNOV23-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4796,4915969,19203,SGBNOV24-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4797,117249,458,SGBNOV25-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4798,127233,497,SGBNOV258-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4799,138241,540,SGBNOV25IX-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4800,101889,398,SGBNOV25VI-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4801,1626881,6355,SGBNOV26-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4802,1668609,6518,SGBNV29VII-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4803,213505,834,SGBOC28VII-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4804,64001,250,SGBOCT25-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4805,77825,304,SGBOCT25IV-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4806,90881,355,SGBOCT25V-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4807,1525761,5960,SGBOCT26-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4808,3579137,13981,SGBOCT27-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4809,3648513,14252,SGBOCT27VI-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4810,4811521,18795,SGBSEP24-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4811,3381505,13209,SGBSEP27-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4812,38145,149,SGBSEP28VI-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4813,1427201,5575,SGBSEP29VI-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4814,1309185,5114,SGIL,SYNERGY GREEN IND.,0.0,,0.0,0.05,1,EQ,NSE,NSE
4815,3421953,13367,SGL,STL GLOBAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
4816,3035137,11856,SHAHALLOYS,SHAH ALLOYS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4817,2234113,8727,SHAILY,SHAILY ENG PLASTICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4818,2734849,10683,SHAIVAL-SM,SHAIVAL REALITY,0.0,,0.0,0.05,7200,EQ,NSE,NSE
4819,6546945,25574,SHAKTIPUMP,SHAKTI PUMPS (I),0.0,,0.0,0.05,1,EQ,NSE,NSE
4820,182785,714,SHALBY,SHALBY,0.0,,0.0,0.05,1,EQ,NSE,NSE
4821,3927553,15342,SHALPAINTS,SHALIM PAINTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4822,5202177,20321,SHANKARA,SHANKARA BLDG PRODUCT,0.0,,0.0,0.05,1,EQ,NSE,NSE
4823,1446401,5650,SHANTI,SHANTI OVERSEAS INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
4824,787969,3078,SHANTIGEAR,SHANTHI GEARS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4825,1277953,4992,SHARDACROP,SHARDA CROPCHEM.,0.0,,0.0,0.05,1,EQ,NSE,NSE
4826,2695681,10530,SHARDAMOTR,SHARDA MOTOR INDS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4827,26625,104,SHAREINDIA,SHARE IND. SECURITIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
4828,3806465,14869,SHAREINDIA-W1,,0.0,,0.0,0.05,1,EQ,NSE,NSE
4829,4363265,17044,SHARIABEES,NIP IND ETF SHARIAH BEES,0.0,,0.0,0.01,1,EQ,NSE,NSE
4830,1297409,5068,SHEMAROO,SHEMAROO ENTER..,0.0,,0.0,0.05,1,EQ,NSE,NSE
4831,3628033,14172,SHERA-SM,SHERA ENERGY,0.0,,0.0,0.05,2000,EQ,NSE,NSE
4832,2148865,8394,SHIGAN-SM,SHIGAN QUANTUM TECH,0.0,,0.0,0.05,3000,EQ,NSE,NSE
4833,4544513,17752,SHILPAMED,SHILPA MEDICARE,0.0,,0.0,0.05,1,EQ,NSE,NSE
4834,1796097,7016,SHIVALIK,SHIVALIK RASAYAN,0.0,,0.0,0.05,1,EQ,NSE,NSE
4835,3521537,13756,SHIVAMAUTO,SHIVAM AUTO.LTD,0.0,,0.0,0.05,1,EQ,NSE,NSE
4836,383233,1497,SHIVAMILLS,SHIVA MILLS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4837,205825,804,SHIVATEX,SHIVA TEXYARN,0.0,,0.0,0.05,1,EQ,NSE,NSE
4838,3442177,13446,SHIVAUM-SM,SHIV AUM STEELS,0.0,,0.0,0.05,3000,EQ,NSE,NSE
4839,2870273,11212,SHK,S H KELKAR AND CO..,0.0,,0.0,0.05,1,EQ,NSE,NSE
4840,3024129,11813,SHOPERSTOP,SHOPPERS STOP,0.0,,0.0,0.05,1,EQ,NSE,NSE
4841,181249,708,SHRADHA,SHRADHA INFRAPROJECTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4842,793345,3099,SHREDIGCEM,SHREE DIGVIJAY CEM CO,0.0,,0.0,0.05,1,EQ,NSE,NSE
4843,794369,3103,SHREECEM,SHREE CEMENT,0.0,,0.0,0.05,1,EQ,NSE,NSE
4844,2710529,10588,SHREEPUSHK,SHRE PUSH CHEM & FERT,0.0,,0.0,0.05,1,EQ,NSE,NSE
4845,1952513,7627,SHREERAMA,SHREE RAMA MULTI TECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
4846,1463809,5718,SHREMINVIT-IV,,0.0,,0.0,0.01,200000,EQ,NSE,NSE
4847,2854145,11149,SHRENIK,SHRENIK,0.0,,0.0,0.05,1,EQ,NSE,NSE
4848,800257,3126,SHREYANIND,SHREYANS INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
4849,801025,3129,SHREYAS,SHREYAS SHIPPING & LOGIST,0.0,,0.0,0.05,1,EQ,NSE,NSE
4850,4400641,17190,SHRIPISTON-BE,SHRIRAM PIST. & RING,0.0,,0.0,0.05,1,EQ,NSE,NSE
4851,1102337,4306,SHRIRAMFIN,SHRIRAM FINANCE,0.0,,0.0,0.05,1,EQ,NSE,NSE
4852,76289,298,SHRIRAMFIN-YH,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4853,127489,498,SHRIRAMFIN-YI,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4854,178177,696,SHRIRAMFIN-YK,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4855,256257,1001,SHRIRAMFIN-YL,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4856,485633,1897,SHRIRAMFIN-YN,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4857,1571841,6140,SHRIRAMFIN-YO,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4858,1574145,6149,SHRIRAMFIN-YP,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4859,1578497,6166,SHRIRAMFIN-YR,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4860,1579009,6168,SHRIRAMFIN-YS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4861,1580033,6172,SHRIRAMFIN-YU,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4862,2206977,8621,SHRIRAMFIN-YV,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4863,2208001,8625,SHRIRAMFIN-YW,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4864,2210049,8633,SHRIRAMFIN-YY,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4865,2212353,8642,SHRIRAMFIN-YZ,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4866,2217729,8663,SHRIRAMFIN-Z2,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4867,3306497,12916,SHRIRAMFIN-Z4,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4868,3307265,12919,SHRIRAMFIN-Z5,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4869,3310337,12931,SHRIRAMFIN-Z8,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4870,3310849,12933,SHRIRAMFIN-Z9,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4871,3311873,12937,SHRIRAMFIN-ZB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4872,3312897,12941,SHRIRAMFIN-ZC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4873,4392193,17157,SHRIRAMFIN-ZE,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4874,4392705,17159,SHRIRAMFIN-ZF,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4875,4393729,17163,SHRIRAMFIN-ZH,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4876,4396033,17172,SHRIRAMFIN-ZI,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4877,4397825,17179,SHRIRAMFIN-ZK,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4878,1843201,7200,SHRIRAMPPS,SHRIRAM PROPERTIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
4879,1651457,6451,SHUBHLAXMI-SM,SHUBHLAXMI JEWEL ART,0.0,,0.0,0.05,1000,EQ,NSE,NSE
4880,2608129,10188,SHYAMCENT,SHYAM CENTURY FERROUS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4881,1201409,4693,SHYAMMETL,SHYAM METALICS AND ENGY L,0.0,,0.0,0.05,1,EQ,NSE,NSE
4882,3517441,13740,SHYAMTEL,SHYAM TELECOM,0.0,,0.0,0.05,1,EQ,NSE,NSE
4883,805889,3148,SIDDHIKA-SM,SIDDHIKA COATINGS,0.0,,0.0,0.05,2000,EQ,NSE,NSE
4884,806401,3150,SIEMENS,SIEMENS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4885,1705729,6663,SIGACHI,SIGACHI INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
4886,1157633,4522,SIGIND,SIGNET INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
4887,169473,662,SIGMA-SM,SIGMA SOLVE,0.0,,0.0,0.05,750,EQ,NSE,NSE
4888,1591809,6218,SIKKO,SIKKO INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
4889,2892289,11298,SIL-BE,STANDARD INDUSTRIES.,0.0,,0.0,0.05,1,EQ,NSE,NSE
4890,637953,2492,SILGO,SILGO RETAIL,0.0,,0.0,0.05,1,EQ,NSE,NSE
4891,1050881,4105,SILINV,SIL INVESTMENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4892,4888833,19097,SILLYMONKS,SILLY MONKS ENTERTAIN,0.0,,0.0,0.05,1,EQ,NSE,NSE
4893,2048769,8003,SILVER,BIRLASLAMC - SILVER,0.0,,0.0,0.01,1,EQ,NSE,NSE
4894,2068481,8080,SILVERBEES,NIPPONAMC - NETFSILVER,0.0,,0.0,0.01,1,EQ,NSE,NSE
4895,2108929,8238,SILVERINAV,SILVER NAV,0.0,,0.0,0.01,1,EQ,NSE,NSE
4896,2412033,9422,SILVERTUC,SILVER TOUCH TECHNO,0.0,,0.0,0.05,1,EQ,NSE,NSE
4897,3740673,14612,SIMBHALS,SIMBHAOLI SUGARS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
4898,809473,3162,SIMPLEXINF,SIMPLEX INFRASTRUCTURES L,0.0,,0.0,0.05,1,EQ,NSE,NSE
4899,97537,381,SINTERCOM,SINTERCOM INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
4900,2828801,11050,SIRCA,SIRCA PAINT INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
4901,5504257,21501,SIS,SIS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4902,3583489,13998,SITINET,SITI NETWORKS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4903,3608577,14096,SIYSIL,SIYARAM SILK MILLS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4904,1700609,6643,SJS,SJS ENTERPRISES,0.0,,0.0,0.05,1,EQ,NSE,NSE
4905,4834049,18883,SJVN,SJVN,0.0,,0.0,0.05,1,EQ,NSE,NSE
4906,815617,3186,SKFINDIA,SKF INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
4907,3899393,15232,SKIL-BE,SKIL INFRASTRUCTURE.,0.0,,0.0,0.05,1,EQ,NSE,NSE
4908,2413569,9428,SKIPPER,SKIPPER,0.0,,0.0,0.05,1,EQ,NSE,NSE
4909,1211393,4732,SKMEGGPROD,SKM EGG PROD EXPORT(I) LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
4910,2643201,10325,SKP-SM,SKP BEARING INDUSTRI.,0.0,,0.0,0.05,1000,EQ,NSE,NSE
4911,287745,1124,SKSTEXTILE-ST,S K S TEXTILES,0.0,,0.0,0.05,1000,EQ,NSE,NSE
4912,3489537,13631,SKYGOLD,SKY GOLD,0.0,,0.0,0.05,1,EQ,NSE,NSE
4913,2531585,9889,SMARTLINK,SMARTLINK HOLDINGS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4914,593921,2320,SMCGLOBAL,SMC GLOBAL SECURITIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
4915,867073,3387,SMLISUZU,SML ISUZU,0.0,,0.0,0.05,1,EQ,NSE,NSE
4916,1751809,6843,SMLT,SARTHAK METALS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4917,5517057,21551,SMSLIFE,SMS LIFESCIENCES (I),0.0,,0.0,0.05,1,EQ,NSE,NSE
4918,3668225,14329,SMSPHARMA,SMS PHARMACEUTICALS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
4919,216833,847,SMVD-SM,SMVD POLY PACK,0.0,,0.0,0.05,4040,EQ,NSE,NSE
4920,1239809,4843,SNOWMAN,SNOWMAN LOGISTICS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
4921,3539457,13826,SOBHA,SOBHA,0.0,,0.0,0.05,1,EQ,NSE,NSE
4922,2116097,8266,SOFTTECH,SOFTTECH ENGINEERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4923,940033,3672,SOLARA,SOLARA ACTIVE PHA SCI,0.0,,0.0,0.05,1,EQ,NSE,NSE
4924,3412993,13332,SOLARINDS,SOLAR INDUSTRIES (I),0.0,,0.0,0.05,1,EQ,NSE,NSE
4925,315137,1231,SOLEX-SM,SOLEX ENERGY,0.0,,0.0,0.05,400,EQ,NSE,NSE
4926,993281,3880,SOMANYCERA,SOMANY CERAMICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4927,2330625,9104,SOMATEX-BE,SOMA TEXTILEI NDUSTRIES L,0.0,,0.0,0.05,1,EQ,NSE,NSE
4928,4555265,17794,SOMICONVEY,SOMI CONVEYOR BELT..,0.0,,0.0,0.05,1,EQ,NSE,NSE
4929,1199105,4684,SONACOMS,SONA BLW PRECISION FRGS L,0.0,,0.0,0.05,1,EQ,NSE,NSE
4930,3485697,13616,SONAHISONA-SM,SONA HI SONA JEWELL G,0.0,,0.0,0.05,10000,EQ,NSE,NSE
4931,2254337,8806,SONAMCLOCK,SONAM CLOCK,0.0,,0.0,0.05,1,EQ,NSE,NSE
4932,1688577,6596,SONATSOFTW,SONATA SOFTWARE,0.0,,0.0,0.05,1,EQ,NSE,NSE
4933,2421249,9458,SONUINFRA-SM,SONU INFRATECH,0.0,,0.0,0.05,3000,EQ,NSE,NSE
4934,773377,3021,SOTL,SAVITA OIL TECHNOLO.,0.0,,0.0,0.05,1,EQ,NSE,NSE
4935,1522689,5948,SOUTHBANK,THE SOUTH INDIAN BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
4936,2477569,9678,SOUTHWEST,SOUTH WEST PINNACLE,0.0,,0.0,0.05,1,EQ,NSE,NSE
4937,4672513,18252,SPAL,S. P. APPARELS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4938,2927361,11435,SPANDANA,SPANDANA SPHOORTY FIN,0.0,,0.0,0.05,1,EQ,NSE,NSE
4939,3785729,14788,SPARC,SUN PHARMA ADV.RES.CO.LTD,0.0,,0.0,0.05,1,EQ,NSE,NSE
4940,4959233,19372,SPCENET,SPACENET ENTERS IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
4941,6939393,27107,SPECIALITY,SPECIALITY REST,0.0,,0.0,0.05,1,EQ,NSE,NSE
4942,1295361,5060,SPECTRUM-SM,SPECTRUM ELECTRIC IND,0.0,,0.0,0.05,1000,EQ,NSE,NSE
4943,2089729,8163,SPENCERS,SPENCER S RETAIL,0.0,,0.0,0.05,1,EQ,NSE,NSE
4944,5744385,22439,SPENTEX-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
4945,832513,3252,SPIC,SPIC,0.0,,0.0,0.05,1,EQ,NSE,NSE
4946,2930177,11446,SPICEJET,SPICEJET,0.0,,0.0,0.05,1,EQ,NSE,NSE
4947,3055361,11935,SPLIL,SPL INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
4948,2461953,9617,SPLPETRO,SUPREME PETROCHEM,0.0,,0.0,0.05,1,EQ,NSE,NSE
4949,850177,3321,SPMLINFRA,SPML INFRA,0.0,,0.0,0.05,1,EQ,NSE,NSE
4950,2747649,10733,SPORTKING,SPORTKING INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
4951,2181377,8521,SPRL-SM,SP REFRACTORIES,0.0,,0.0,0.05,1600,EQ,NSE,NSE
4952,5495297,21466,SPTL-BE,SINTEX PLASTICS TECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
4953,5401345,21099,SPYL-BE,SHEKHAWATI POLY-YARN.,0.0,,0.0,0.05,1,EQ,NSE,NSE
4954,8150273,31837,SREEL,SREELEATHERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4955,5510913,21527,SREIBNPNCD-NR,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4956,5511425,21529,SREIBNPNCD-NS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4957,5511937,21531,SREIBNPNCD-NT,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4958,5512449,21533,SREIBNPNCD-NU,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4959,5512961,21535,SREIBNPNCD-NV,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4960,5513473,21537,SREIBNPNCD-NW,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4961,4580353,17892,SREIBNPNCD-YA,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4962,4580865,17894,SREIBNPNCD-YB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4963,4581377,17896,SREIBNPNCD-YC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4964,1844737,7206,SREINFRA-BE,SREI INFRASTRUCTURE FINAN,0.0,,0.0,0.05,1,EQ,NSE,NSE
4965,837889,3273,SRF,SRF,0.0,,0.0,0.05,1,EQ,NSE,NSE
4966,3732993,14582,SRHHYPOLTD,SREE RAYALSEEMA HHP.,0.0,,0.0,0.05,1,EQ,NSE,NSE
4967,5374465,20994,SRIRAM-ST,SHRI RAM SWITCHGEARS,0.0,,0.0,0.05,6000,EQ,NSE,NSE
4968,3689217,14411,SRIVASAVI-SM,SRIVASAVI ADHESIVE TAPE L,0.0,,0.0,0.05,3000,EQ,NSE,NSE
4969,35841,140,SRPL,SHREE RAM PROTEINS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
4970,688385,2689,SSINFRA-ST,S S INFRA DEVP CONSL,0.0,,0.0,0.05,3000,EQ,NSE,NSE
4971,3028225,11829,SSWL,STEEL STRIPS WHEELS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
4972,4612609,18018,STAMPEDE-BE,STAMPEDE CAPITAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
4973,1887745,7374,STAR,STRIDES PHARMA SCI,0.0,,0.0,0.05,1,EQ,NSE,NSE
4974,5399297,21091,STARCEMENT,STAR CEMENT,0.0,,0.0,0.05,1,EQ,NSE,NSE
4975,1813249,7083,STARHEALTH,STAR HEALTH & AL INS CO L,0.0,,0.0,0.05,1,EQ,NSE,NSE
4976,842497,3291,STARPAPER,STAR PAPER MILLS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4977,2382081,9305,STARTECK,STARTECK FINANCE,0.0,,0.0,0.05,1,EQ,NSE,NSE
4978,2802689,10948,STCINDIA,THE STATE TRADING CORPN,0.0,,0.0,0.05,1,EQ,NSE,NSE
4979,1741569,6803,STEELCAS,STEELCAST,0.0,,0.0,0.05,1,EQ,NSE,NSE
4980,2663937,10406,STEELCITY,STEEL CITY SECURITIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
4981,5462785,21339,STEELXIND,STEEL EXCHANGE INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
4982,5499905,21484,STEL,STEL HOLDINGS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4983,1100545,4299,STERTOOLS,STERLING TOOLS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4984,2383105,9309,STLTECH,STERLITE TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
4985,539393,2107,STOVEKRAFT,STOVE KRAFT,0.0,,0.0,0.05,1,EQ,NSE,NSE
4986,1327617,5186,STYLAMIND,STYLAM INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
4987,4865,19,STYRENIX,STYRENIX PERFORMANCE,0.0,,0.0,0.05,1,EQ,NSE,NSE
